UNIT_SIZE,SEED,count,mean,std,min,5%,25%,50%,75%,95%,99%,max
5,band,10000.0,1.5361,0.5322829346430817,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0
5,championship,10000.0,1.5013,0.5149998373623513,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0
5,chemical_element,10000.0,1.5698,0.6995547853383386,1.0,1.0,1.0,2.0,2.0,2.0,3.0,18.0
5,company,10000.0,1.7517,1.0002735449448175,1.0,1.0,1.0,1.0,3.0,3.0,4.0,7.0
5,comune,10000.0,5.8408,0.44031210234871754,2.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0
5,dialect,10000.0,1.3424,0.70527440134895,1.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0
5,film,10000.0,2.6573,1.4784705940700185,1.0,1.0,2.0,3.0,3.0,5.0,6.0,21.0
5,scientist,10000.0,3.0655,1.5428699863499444,1.0,1.0,2.0,3.0,4.0,6.0,6.0,8.0
5,sculpture,10000.0,4.5273,2.756231919022625,1.0,1.0,2.0,3.0,8.0,9.0,10.0,20.0
5,university,10000.0,1.2096,0.4490968813083432,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
5,vehicle,10000.0,1.088,0.7557202599580953,1.0,1.0,1.0,1.0,1.0,1.0,3.0,17.0
5,video_game,10000.0,2.2209,1.3736418307506213,1.0,1.0,1.0,2.0,3.0,5.0,6.0,7.0
6,actor,10000.0,2.9744,1.0061043010475894,1.0,1.0,2.0,3.0,4.0,4.0,5.0,6.0
6,amusement_park,10000.0,1.6884,0.5197426798381335,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
6,band,10000.0,1.4678,0.5139937538121409,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0
6,championship,10000.0,1.4297,0.49948259057331384,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0
6,chemical_element,10000.0,1.4619,0.6131769635259139,1.0,1.0,1.0,1.0,2.0,2.0,3.0,18.0
6,company,10000.0,1.7901,0.9857683114791181,1.0,1.0,1.0,1.0,3.0,3.0,4.0,6.0
6,comune,10000.0,5.8045,0.4740276576551438,2.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0
6,dialect,10000.0,1.2352,0.597425017609044,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0
6,film,9995.0,2.3469734867433716,1.118042757036302,1.0,1.0,1.0,2.0,3.0,4.0,5.0,17.0
6,scientist,10000.0,2.745,1.426737031781185,1.0,1.0,1.0,3.0,4.0,5.0,6.0,8.0
6,sculpture,9998.0,4.478295659131827,2.81873421850687,1.0,1.0,2.0,3.0,8.0,9.0,10.0,11.0
6,university,10000.0,1.1471,0.37957344164174606,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
6,vehicle,10000.0,1.0373,0.48962504354692354,1.0,1.0,1.0,1.0,1.0,1.0,2.0,17.0
6,video_game,10000.0,1.9577,1.1953466423425196,1.0,1.0,1.0,1.0,3.0,4.0,5.0,7.0
